"graph","type","k","min_km1","avg_km1","avg_imbalance","avg_time"
"dac2012_superblue3.hgr","DAC2012",64,53624,53624,0.00620511747891,51.765
"dac2012_superblue3.hgr","DAC2012",128,75594,75594,0.00515895147797,57.562
"dac2012_superblue6.hgr","DAC2012",2,2705,2705,0,9.289
"dac2012_superblue6.hgr","DAC2012",4,7110,7110,0.00994796691392,16.649
"dac2012_superblue6.hgr","DAC2012",8,15476,15476,0.0107071122428,22.782
"dac2012_superblue6.hgr","DAC2012",16,25276,25276,0.0116244128485,31.569
"dac2012_superblue6.hgr","DAC2012",32,37976,37976,0.00787600822394,38.355
"dac2012_superblue6.hgr","DAC2012",64,54679,54679,0.00695850202429,45.015
"dac2012_superblue6.hgr","DAC2012",128,75994,75994,0.00455465587045,50.929
"dac2012_superblue7.hgr","DAC2012",2,2547,2547,0.0198527000819,17.035
"dac2012_superblue7.hgr","DAC2012",4,7207,7207,0.00875740689006,32.647
"dac2012_superblue7.hgr","DAC2012",8,16984,16984,0.00795751288023,47.506
"dac2012_superblue7.hgr","DAC2012",16,30411,30411,0.0099277766015,61.947
"dac2012_superblue7.hgr","DAC2012",32,51420,51420,0.00632836944503,74.24
"dac2012_superblue7.hgr","DAC2012",64,80538,80538,0.00606944575139,87.857
"dac2012_superblue7.hgr","DAC2012",128,113247,113247,0.00366989743107,100.901
"dac2012_superblue9.hgr","DAC2012",2,2078,2078,0,11.29
"dac2012_superblue9.hgr","DAC2012",4,5595,5595,0.00994395569515,21.814
"dac2012_superblue9.hgr","DAC2012",8,11602,11602,0.0076746697997,31.445
"dac2012_superblue9.hgr","DAC2012",16,22215,22215,0.00731462356218,38.114
"dac2012_superblue9.hgr","DAC2012",32,34595,34595,0.00837565375578,46.673
"dac2012_superblue9.hgr","DAC2012",64,52305,52305,0.00447206852119,57.153
"dac2012_superblue9.hgr","DAC2012",128,75159,75159,0.00530544186752,60.677
"deltaX.mtx.hgr","SPM",2,615,615,0,0.582
"deltaX.mtx.hgr","SPM",4,4932,4932,0.00236751047168,1.23
"deltaX.mtx.hgr","SPM",8,10319,10319,0.000728332119446,2.019
"deltaX.mtx.hgr","SPM",16,20028,20028,0.00218499635834,2.573
"deltaX.mtx.hgr","SPM",32,28908,28908,0.00291120815138,3.239
"deltaX.mtx.hgr","SPM",64,39257,39257,0.00581395348837,3.856
"deltaX.mtx.hgr","SPM",128,54115,54115,0,4.24
"denormal.mtx.hgr","SPM",2,1200,1200,0,0.839
"denormal.mtx.hgr","SPM",4,2322,2322,0,1.235
"denormal.mtx.hgr","SPM",8,4506,4506,0,1.873
"denormal.mtx.hgr","SPM",16,6894,6894,0.00411596277738,2.537
"denormal.mtx.hgr","SPM",32,10648,10648,0,3.37
"denormal.mtx.hgr","SPM",64,15150,15150,0.00214745884037,4.512
"denormal.mtx.hgr","SPM",128,21838,21838,0.00286123032904,5.64
"dictionary28.mtx.hgr","SPM",2,0,0,0,0.124
"dictionary28.mtx.hgr","SPM",4,2124,2124,0,0.476
"dictionary28.mtx.hgr","SPM",8,4577,4577,0.00714068672136,0.826
"dictionary28.mtx.hgr","SPM",16,7440,7440,0.00395016712246,1.194
"dictionary28.mtx.hgr","SPM",32,10608,10608,0.00303766707169,1.65
"dictionary28.mtx.hgr","SPM",64,13910,13910,0.00607533414338,1.954
"dictionary28.mtx.hgr","SPM",128,17984,17984,0.00242718446602,2.435
"dielFilterV2clx.mtx.hgr","SPM",2,2490,2490,0.0160334106239,22.358
"dielFilterV2clx.mtx.hgr","SPM",4,15626,15626,0.0154537310287,44.766
"dielFilterV2clx.mtx.hgr","SPM",8,33824,33824,0.00586266863406,65.445
"dielFilterV2clx.mtx.hgr","SPM",16,67124,67124,0.00474283305228,89.583
"dielFilterV2clx.mtx.hgr","SPM",32,109186,109186,0.00300379426644,110.086
"dielFilterV2clx.mtx.hgr","SPM",64,156754,156754,0.00263490725126,131.862
"dielFilterV2clx.mtx.hgr","SPM",128,232022,232022,0.00358347386172,155.9
"d_pretok.mtx.hgr","SPM",2,2368,2368,0.00260493624473,1.5
"d_pretok.mtx.hgr","SPM",4,5654,5654,0,3.936
"d_pretok.mtx.hgr","SPM",8,11171,11171,0,5.76
"d_pretok.mtx.hgr","SPM",16,18080,18080,0,7.893
"d_pretok.mtx.hgr","SPM",32,27555,27555,0,10.117
"d_pretok.mtx.hgr","SPM",64,42088,42088,0,12.405
"d_pretok.mtx.hgr","SPM",128,58257,58257,0,15.049
"Dubcova2.mtx.hgr","SPM",2,813,813,0,0.84
"Dubcova2.mtx.hgr","SPM",4,1677,1677,0,1.419
"Dubcova2.mtx.hgr","SPM",8,3397,3397,0,1.648
"Dubcova2.mtx.hgr","SPM",16,5037,5037,0,2.776
"Dubcova2.mtx.hgr","SPM",32,8577,8577,0,3.748
"Dubcova2.mtx.hgr","SPM",64,12303,12303,0,4.846
"Dubcova2.mtx.hgr","SPM",128,19108,19108,0,5.348
"ecl32.mtx.hgr","SPM",2,1604,1604,0,0.876
"ecl32.mtx.hgr","SPM",4,4284,4284,0.00915455035003,1.533
"ecl32.mtx.hgr","SPM",8,7121,7121,0.00861538461538,2.169
"ecl32.mtx.hgr","SPM",16,11504,11504,0.00738461538462,2.908
"ecl32.mtx.hgr","SPM",32,16880,16880,0.00369230769231,3.797
"ecl32.mtx.hgr","SPM",64,24493,24493,0.00246002460025,4.609
"ecl32.mtx.hgr","SPM",128,33574,33574,0.004914004914,5.56
"ecology1.mtx.hgr","SPM",2,2000,2000,0,3.231
"ecology1.mtx.hgr","SPM",4,3945,3945,0,7.644
"ecology1.mtx.hgr","SPM",8,7365,7365,0,11.649
"ecology1.mtx.hgr","SPM",16,11664,11664,0,14.151
"ecology1.mtx.hgr","SPM",32,17876,17876,0,15.052
"ecology1.mtx.hgr","SPM",64,26244,26244,0.002368,18.735
"ecology1.mtx.hgr","SPM",128,36715,36715,0.00255983617049,24.851
"Emilia_923.mtx.hgr","SPM",2,21708,21708,0.0196742408486,40.121
"Emilia_923.mtx.hgr","SPM",4,51957,51957,0.00666857321131,56.524
"Emilia_923.mtx.hgr","SPM",8,89349,89349,0.00590162229617,84.545
"Emilia_923.mtx.hgr","SPM",16,136512,136512,0.00629159733777,121.31
"Emilia_923.mtx.hgr","SPM",32,195654,195654,0.00363976705491,145.115
"Emilia_923.mtx.hgr","SPM",64,268290,268290,0.005615640599,167.404
"Emilia_923.mtx.hgr","SPM",128,369846,369846,0.00499168053245,184.417
"epb1.mtx.hgr","SPM",2,209,209,0.0188679245283,0.077
"epb1.mtx.hgr","SPM",4,537,537,0,0.147
"epb1.mtx.hgr","SPM",8,963,963,0.00542888165038,0.241
"epb1.mtx.hgr","SPM",16,1607,1607,0,0.451
"epb1.mtx.hgr","SPM",32,2478,2478,0,0.553
"epb1.mtx.hgr","SPM",64,3816,3816,0,0.74
"epb1.mtx.hgr","SPM",128,5608,5608,0,0.94
"ESOC.mtx.hgr","SPM",8,286088,286088,0,14.458
"ESOC.mtx.hgr","SPM",16,314325,314325,0.0093023255814,20.159
"EternityII_A.mtx.hgr","SPM",2,516,516,0.0149763008006,4.643
"EternityII_A.mtx.hgr","SPM",4,1228,1228,0.00440785979819,7.791
"EternityII_A.mtx.hgr","SPM",8,2881,2881,0.00462028677642,11.791
"EternityII_A.mtx.hgr","SPM",16,5718,5718,0.0064790228359,14.659
"EternityII_A.mtx.hgr","SPM",32,11823,11823,0.00679694137638,17.414
"EternityII_A.mtx.hgr","SPM",64,22875,22875,0.00679694137638,21.133
"EternityII_A.mtx.hgr","SPM",128,34209,34209,0.00764655904843,22.079
"ex19.mtx.hgr","SPM",2,0,0,0,0.043
"ex19.mtx.hgr","SPM",4,174,174,0.00532978014657,0.174
"ex19.mtx.hgr","SPM",8,543,543,0.000666222518321,0.304
"ex19.mtx.hgr","SPM",16,1299,1299,0,0.533
"ex19.mtx.hgr","SPM",32,2807,2807,0.00265957446809,0.806
"ex19.mtx.hgr","SPM",64,4978,4978,0,0.965
"ex19.mtx.hgr","SPM",128,8464,8464,0,1.208
"F2.mtx.hgr","SPM",2,1458,1458,0,5.739
"F2.mtx.hgr","SPM",4,3426,3426,0.00335626783017,10.222
"F2.mtx.hgr","SPM",8,8049,8049,0.00335608009845,15.289
"F2.mtx.hgr","SPM",16,16830,16830,0,19.102
"F2.mtx.hgr","SPM",32,30666,30666,0,25.918
"F2.mtx.hgr","SPM",64,50214,50214,0,29.077
"F2.mtx.hgr","SPM",128,78207,78207,0,32.689
"fd18.mtx.hgr","SPM",2,152,152,0.0187484782079,0.076
"fd18.mtx.hgr","SPM",4,446,446,0.00852203554906,0.174
"fd18.mtx.hgr","SPM",8,752,752,0.00584225900682,0.282
"fd18.mtx.hgr","SPM",16,1323,1323,0.00292112950341,0.437
"fd18.mtx.hgr","SPM",32,1988,1988,0.00389105058366,0.556
"fd18.mtx.hgr","SPM",64,3169,3169,0.00389105058366,0.738
"fd18.mtx.hgr","SPM",128,4583,4583,0,0.959
"fem_filter.mtx.hgr","SPM",2,2840,2840,0.00537387594178,3.954
"fem_filter.mtx.hgr","SPM",4,6124,6124,0.00810110174984,6.952
"fem_filter.mtx.hgr","SPM",8,10506,10506,0.0050766904299,10.561
"fem_filter.mtx.hgr","SPM",16,15878,15878,0.00280838193994,13.529
"fem_filter.mtx.hgr","SPM",32,23879,23879,0.00259179265659,17.047
"fem_filter.mtx.hgr","SPM",64,33677,33677,0.00431778929188,21.821
"fem_filter.mtx.hgr","SPM",128,47159,47159,0.00518134715026,23.28
"finan512.mtx.hgr","SPM",2,148,148,0,0.497
"finan512.mtx.hgr","SPM",4,296,296,0,0.942
"finan512.mtx.hgr","SPM",8,592,592,0,1.525
"finan512.mtx.hgr","SPM",16,1182,1182,0.00363869863014,2.176
"finan512.mtx.hgr","SPM",32,2363,2363,0.00385273972603,2.907
"finan512.mtx.hgr","SPM",64,9392,9392,0.00256849315068,4.066
"finan512.mtx.hgr","SPM",128,18734,18734,0.00171232876712,5.032
"flower_7_4.mtx.hgr","SPM",2,4569,4569,0,0.896
"flower_7_4.mtx.hgr","SPM",4,8026,8026,0,1.476
"flower_7_4.mtx.hgr","SPM",8,11074,11074,0,2.027
"flower_7_4.mtx.hgr","SPM",16,14147,14147,0,2.575
"flower_7_4.mtx.hgr","SPM",32,17286,17286,0,3.068
"flower_7_4.mtx.hgr","SPM",64,21307,21307,0.00283822138127,3.58
"flower_7_4.mtx.hgr","SPM",128,26177,26177,0,4.166
"foldoc.mtx.hgr","SPM",2,6139,6139,0.0188679245283,0.437
"foldoc.mtx.hgr","SPM",4,12576,12576,0.0197663971249,0.701
"foldoc.mtx.hgr","SPM",8,17803,17803,0.0179640718563,0.988
"foldoc.mtx.hgr","SPM",16,22374,22374,0.0179640718563,1.249
"foldoc.mtx.hgr","SPM",32,26776,26776,0.0143540669856,1.522
"foldoc.mtx.hgr","SPM",64,30175,30175,0.0143540669856,1.746
"foldoc.mtx.hgr","SPM",128,33555,33555,0.00952380952381,1.99
"Franz11.mtx.hgr","SPM",2,21705,21705,0.0138667728238,1.848
"Franz11.mtx.hgr","SPM",4,41129,41129,0.00650212314225,3.511
"Franz11.mtx.hgr","SPM",8,55434,55434,0.00769639065817,4.184
"Franz11.mtx.hgr","SPM",16,72249,72249,0.00902335456476,5.339
"Franz11.mtx.hgr","SPM",32,88589,88589,0.00636942675159,6.498
"Franz11.mtx.hgr","SPM",64,104294,104294,0.00849256900212,7.015
"Franz11.mtx.hgr","SPM",128,118536,118536,0.00847457627119,7.866
"G2_circuit.mtx.hgr","SPM",2,642,642,0,0.605
"G2_circuit.mtx.hgr","SPM",4,1466,1466,0.0017587805788,1.228
"G2_circuit.mtx.hgr","SPM",8,3077,3077,0.000479667430581,1.792
"G2_circuit.mtx.hgr","SPM",16,6225,6225,0.000213174163291,2.648
"G2_circuit.mtx.hgr","SPM",32,9492,9492,0,3.414
"G2_circuit.mtx.hgr","SPM",64,14965,14965,0.000852514919011,4.523
"G2_circuit.mtx.hgr","SPM",128,21229,21229,0.00170502983802,5.587
"G67.mtx.hgr","SPM",2,0,0,0,0.02
"G67.mtx.hgr","SPM",4,400,400,0,0.062
"G67.mtx.hgr","SPM",8,731,731,0,0.117
"G67.mtx.hgr","SPM",16,1067,1067,0,0.185
"G67.mtx.hgr","SPM",32,1402,1402,0.00319488817891,0.259
"G67.mtx.hgr","SPM",64,1970,1970,0,0.347
"G67.mtx.hgr","SPM",128,2746,2746,0,0.471
"g7jac040sc.mtx.hgr","SPM",2,823,823,0.019508057676,0.193
"g7jac040sc.mtx.hgr","SPM",4,1541,1541,0.00983717774763,0.339
"g7jac040sc.mtx.hgr","SPM",8,2352,2352,0.00746268656716,0.532
"g7jac040sc.mtx.hgr","SPM",16,3228,3228,0.0067842605156,0.717
"g7jac040sc.mtx.hgr","SPM",32,4349,4349,0.00813008130081,0.91
"g7jac040sc.mtx.hgr","SPM",64,6149,6149,0.00540540540541,1.095
"g7jac040sc.mtx.hgr","SPM",128,9441,9441,0,1.265
"garon2.mtx.hgr","SPM",2,542,542,0,0.247
"garon2.mtx.hgr","SPM",4,1291,1291,0,0.455
"garon2.mtx.hgr","SPM",8,2149,2149,0,0.668
"garon2.mtx.hgr","SPM",16,3540,3540,0,0.962
"garon2.mtx.hgr","SPM",32,5476,5476,0,1.191
"garon2.mtx.hgr","SPM",64,8441,8441,0,1.558
"garon2.mtx.hgr","SPM",128,12736,12736,0,1.93
"gearbox.mtx.hgr","SPM",2,926,926,0.00572372614572,4.094
"gearbox.mtx.hgr","SPM",4,3260,3260,0.00973020787262,8.716
"gearbox.mtx.hgr","SPM",8,6647,6647,0.0107185597586,15.937
"gearbox.mtx.hgr","SPM",16,11768,11768,0.00770031217482,21.721
"gearbox.mtx.hgr","SPM",32,19530,19530,0.010197710718,23.54
"gearbox.mtx.hgr","SPM",64,32685,32685,0.0124843945069,28.488
"gearbox.mtx.hgr","SPM",128,50941,50941,0.00831946755408,34.258
"gemat1.mtx.hgr","SPM",2,35,35,0,0.206
"gemat1.mtx.hgr","SPM",4,87,87,0.00415251038128,0.33
"gemat1.mtx.hgr","SPM",8,187,187,0.00377358490566,0.449
"gemat1.mtx.hgr","SPM",16,381,381,0.00150829562594,0.481
"gemat1.mtx.hgr","SPM",32,711,711,0,0.563
"gemat1.mtx.hgr","SPM",64,1229,1229,0,0.679
"gemat1.mtx.hgr","SPM",128,1957,1957,0,0.809
"graphics.mtx.hgr","SPM",2,432,432,0.00592116393165,0.087
"graphics.mtx.hgr","SPM",4,909,909,0,0.2
"graphics.mtx.hgr","SPM",8,1503,1503,0,0.281
"graphics.mtx.hgr","SPM",16,2739,2739,0,0.452
"graphics.mtx.hgr","SPM",32,4176,4176,0.0027027027027,0.555
"graphics.mtx.hgr","SPM",64,6378,6378,0.00540540540541,0.714
"graphics.mtx.hgr","SPM",128,9264,9264,0,0.912
"gupta3.mtx.hgr","SPM",2,9463,9463,0.0172783603432,39.931
"gupta3.mtx.hgr","SPM",4,15873,15873,0.00548141086749,89.282
"gupta3.mtx.hgr","SPM",8,21085,21085,0.00285986653956,137.448
"gupta3.mtx.hgr","SPM",16,30601,30601,0.0114394661582,168.01
"gupta3.mtx.hgr","SPM",32,52272,52272,0.00571428571429,189.61
"gupta3.mtx.hgr","SPM",64,94590,94590,0.00380228136882,201.813
"gupta3.mtx.hgr","SPM",128,159249,159249,0,214
"gyro.mtx.hgr","SPM",2,117,117,0.0132473217371,0.585
"gyro.mtx.hgr","SPM",4,678,678,0.00552868002764,1.356
"gyro.mtx.hgr","SPM",8,1746,1746,0.00138185168125,1.985
"gyro.mtx.hgr","SPM",16,3591,3591,0.00552486187845,2.699
"gyro.mtx.hgr","SPM",32,7839,7839,0.00552486187845,3.666
"gyro.mtx.hgr","SPM",64,14313,14313,0,4.22
"gyro.mtx.hgr","SPM",128,23412,23412,0,5.237
"H2O.mtx.hgr","SPM",2,11945,11945,0,5.367
"H2O.mtx.hgr","SPM",4,26453,26453,0.00704225352113,10.042
"H2O.mtx.hgr","SPM",8,48839,48839,0.0101456194796,14.029
"H2O.mtx.hgr","SPM",16,78200,78200,0.0150393888756,19.389
"H2O.mtx.hgr","SPM",32,118829,118829,0.00954653937947,24.819
"H2O.mtx.hgr","SPM",64,176096,176096,0.00954198473282,28.944
"H2O.mtx.hgr","SPM",128,251119,251119,0.00954198473282,33.413
"Hamrle3.mtx.hgr","SPM",2,1332,1332,0.0132572407694,4.52
"Hamrle3.mtx.hgr","SPM",4,4042,4042,0.00830753924386,11.726
"Hamrle3.mtx.hgr","SPM",8,9692,9692,0.00512933893434,11.973
"Hamrle3.mtx.hgr","SPM",16,18142,18142,0.00436657086005,16.879
"Hamrle3.mtx.hgr","SPM",32,29292,29292,0.00225514039354,19.634
"Hamrle3.mtx.hgr","SPM",64,43478,43478,0.00106124253814,23.192
"Hamrle3.mtx.hgr","SPM",128,63987,63987,0.00114962858154,29.573
"HEP-th.mtx.hgr","SPM",2,3724,3724,0.0193832599119,1.069
"HEP-th.mtx.hgr","SPM",4,10353,10353,0.00895741556535,1.805
"HEP-th.mtx.hgr","SPM",8,17948,17948,0.0126284875184,2.941
"HEP-th.mtx.hgr","SPM",16,25404,25404,0.00704638872578,3.65
"HEP-th.mtx.hgr","SPM",32,33786,33786,0.0093896713615,4.349
"HEP-th.mtx.hgr","SPM",64,45011,45011,0.0117370892019,5.444
"HEP-th.mtx.hgr","SPM",128,56699,56699,0.0093896713615,5.981
"HTC_336_9129.mtx.hgr","SPM",2,2054,2054,0,2.787
"HTC_336_9129.mtx.hgr","SPM",4,4912,4912,0.00989661571088,4.831
"HTC_336_9129.mtx.hgr","SPM",8,9227,9227,0.0132188173753,6.41
"HTC_336_9129.mtx.hgr","SPM",16,12096,12096,0.0147027638369,8.18
"HTC_336_9129.mtx.hgr","SPM",32,14122,14122,0.0155499010461,9.409
"HTC_336_9129.mtx.hgr","SPM",64,17162,17162,0.0138535482047,11.056
"HTC_336_9129.mtx.hgr","SPM",128,22362,22362,0.0124364047484,11.315
"human_gene2.mtx.hgr","SPM",2,10462,10462,0.0200836820084,239.975
"human_gene2.mtx.hgr","SPM",4,24557,24557,0.0122733612273,414.468
"human_gene2.mtx.hgr","SPM",8,51253,51253,0.0184049079755,528.768
"human_gene2.mtx.hgr","SPM",16,99779,99779,0.0167224080268,599.689
"hvdc1.mtx.hgr","SPM",2,67,67,0.00813139038725,0.109
"hvdc1.mtx.hgr","SPM",4,131,131,0.00805023345677,0.169
"hvdc1.mtx.hgr","SPM",8,319,319,0.00804893754024,0.247
"hvdc1.mtx.hgr","SPM",16,560,560,0.00772698003863,0.396
"hvdc1.mtx.hgr","SPM",32,1028,1028,0.00514800514801,0.532
"hvdc1.mtx.hgr","SPM",64,1679,1679,0.00514138817481,0.686
"hvdc1.mtx.hgr","SPM",128,2818,2818,0,0.906
"IG5-17.mtx.hgr","SPM",2,0,0,0.00629831090753,1.06
"IG5-17.mtx.hgr","SPM",4,10977,10977,0.0160320641283,4.819
"IG5-17.mtx.hgr","SPM",8,26947,26947,0.0194675064415,8.013
"IG5-17.mtx.hgr","SPM",16,52598,52598,0.0188895248998,12.255
"IG5-17.mtx.hgr","SPM",32,84464,84464,0.0183066361556,14.839
"IG5-17.mtx.hgr","SPM",64,128219,128219,0.0160183066362,18.136
"IG5-17.mtx.hgr","SPM",128,192025,192025,0.00913242009132,18.943
"Ill_Stokes.mtx.hgr","SPM",2,1168,1168,0.00880551301685,0.391
"Ill_Stokes.mtx.hgr","SPM",4,2524,2524,0,0.751
"Ill_Stokes.mtx.hgr","SPM",8,4162,4162,0,1.068
"Ill_Stokes.mtx.hgr","SPM",16,5814,5814,0.00459418070444,1.359
"Ill_Stokes.mtx.hgr","SPM",32,8318,8318,0.00459418070444,1.753
"Ill_Stokes.mtx.hgr","SPM",64,11547,11547,0.00305810397554,2.031
"Ill_Stokes.mtx.hgr","SPM",128,15949,15949,0,2.409
"image_interp.mtx.hgr","SPM",2,800,800,0,0.532
"image_interp.mtx.hgr","SPM",4,1928,1928,0,0.96
"image_interp.mtx.hgr","SPM",8,3123,3123,0,1.341
"image_interp.mtx.hgr","SPM",16,4510,4510,0,1.834
"image_interp.mtx.hgr","SPM",32,6519,6519,0.00373333333333,2.572
"image_interp.mtx.hgr","SPM",64,9367,9367,0.00266666666667,3.239
"image_interp.mtx.hgr","SPM",128,12962,12962,0.00213219616205,3.834
"IMDB.mtx.hgr","SPM",2,23675,23675,0,36.832
"IMDB.mtx.hgr","SPM",4,56607,56607,0,60.689
"IMDB.mtx.hgr","SPM",8,99902,99902,0,79.991
"ISPD98_ibm01.hgr","ISPD98",2,252,252,0.0199184441656,0.148
"ISPD98_ibm01.hgr","ISPD98",4,643,643,0.0100376411543,0.233
"ISPD98_ibm01.hgr","ISPD98",8,1003,1003,0.0106649937265,0.324
"ISPD98_ibm01.hgr","ISPD98",16,1632,1632,0.00250941028858,0.416
"ISPD98_ibm01.hgr","ISPD98",32,2450,2450,0.00501253132832,0.591
"ISPD98_ibm01.hgr","ISPD98",64,3544,3544,0,0.73
"ISPD98_ibm01.hgr","ISPD98",128,4820,4820,0,0.868
"ISPD98_ibm02.hgr","ISPD98",2,375,375,0.00530558106316,0.209
"ISPD98_ibm02.hgr","ISPD98",4,737,737,0.0140787594368,0.443
"ISPD98_ibm02.hgr","ISPD98",8,2219,2219,0.0142798857609,0.706
"ISPD98_ibm02.hgr","ISPD98",16,4218,4218,0.0130505709625,0.952
"ISPD98_ibm02.hgr","ISPD98",32,6809,6809,0.0114192495922,1.19
"ISPD98_ibm02.hgr","ISPD98",64,9966,9966,0.00651465798046,1.455
"ISPD98_ibm02.hgr","ISPD98",128,13309,13309,0.00649350649351,1.684
"ISPD98_ibm03.hgr","ISPD98",2,989,989,0.00440871369295,0.247
"ISPD98_ibm03.hgr","ISPD98",4,2123,2123,0.00985477178423,0.488
"ISPD98_ibm03.hgr","ISPD98",8,3246,3246,0.00276625172891,0.659
"ISPD98_ibm03.hgr","ISPD98",16,5084,5084,0.00345781466113,0.912
"ISPD98_ibm03.hgr","ISPD98",32,6709,6709,0.00553250345781,1.149
"ISPD98_ibm03.hgr","ISPD98",64,8701,8701,0.00552486187845,1.329
"ISPD98_ibm03.hgr","ISPD98",128,11047,11047,0.00552486187845,1.666
"ISPD98_ibm04.hgr","ISPD98",2,628,628,0.0189762978043,0.302
"ISPD98_ibm04.hgr","ISPD98",4,1957,1957,0.0079976734041,0.581
"ISPD98_ibm04.hgr","ISPD98",8,3543,3543,0,0.858
"ISPD98_ibm04.hgr","ISPD98",16,5159,5159,0.0046511627907,1.064
"ISPD98_ibm04.hgr","ISPD98",32,7169,7169,0.00116279069767,1.321
"ISPD98_ibm04.hgr","ISPD98",64,9603,9603,0.00232558139535,1.598
"ISPD98_ibm04.hgr","ISPD98",128,12339,12339,0.0046511627907,1.888
"ISPD98_ibm05.hgr","ISPD98",2,1730,1730,0,0.281
"ISPD98_ibm05.hgr","ISPD98",4,3559,3559,0,0.667
"ISPD98_ibm05.hgr","ISPD98",8,6198,6198,0,1.035
"ISPD98_ibm05.hgr","ISPD98",16,8559,8559,0.00435967302452,1.361
"ISPD98_ibm05.hgr","ISPD98",32,11665,11665,0.00326797385621,1.498
"ISPD98_ibm05.hgr","ISPD98",64,14738,14738,0.00217864923747,1.882
"ISPD98_ibm05.hgr","ISPD98",128,18644,18644,0,2.236
"ISPD98_ibm06.hgr","ISPD98",2,1051,1051,0.00393870392024,0.384
"ISPD98_ibm06.hgr","ISPD98",4,1966,1966,0.00135384615385,0.628
"ISPD98_ibm06.hgr","ISPD98",8,3611,3611,0.00467634752646,0.974
"ISPD98_ibm06.hgr","ISPD98",16,5461,5461,0.000984251968504,1.349
"ISPD98_ibm06.hgr","ISPD98",32,8074,8074,0.00393700787402,1.647
"ISPD98_ibm06.hgr","ISPD98",64,11416,11416,0.00196850393701,1.931
"ISPD98_ibm06.hgr","ISPD98",128,15078,15078,0.00393700787402,2.346
"ISPD98_ibm07.hgr","ISPD98",2,1002,1002,0.000827418020294,0.372
"ISPD98_ibm07.hgr","ISPD98",4,2588,2588,0.000783835568716,0.732
"ISPD98_ibm07.hgr","ISPD98",8,4432,4432,0.00783835568716,1.291
"ISPD98_ibm07.hgr","ISPD98",16,6219,6219,0.0045280390108,1.591
"ISPD98_ibm07.hgr","ISPD98",32,8999,8999,0.0041782729805,2.02
"ISPD98_ibm07.hgr","ISPD98",64,12303,12303,0.0041782729805,2.46
"ISPD98_ibm07.hgr","ISPD98",128,16247,16247,0.00557103064067,3.011
"ISPD98_ibm08.hgr","ISPD98",2,1165,1165,0,0.463
"ISPD98_ibm08.hgr","ISPD98",4,2608,2608,0.000701590271281,0.958
"ISPD98_ibm08.hgr","ISPD98",8,4378,4378,0,1.45
"ISPD98_ibm08.hgr","ISPD98",16,6462,6462,0.00623635796695,2.058
"ISPD98_ibm08.hgr","ISPD98",32,9247,9247,0.00374064837905,2.473
"ISPD98_ibm08.hgr","ISPD98",64,13010,13010,0.00249376558603,2.903
"ISPD98_ibm08.hgr","ISPD98",128,17850,17850,0.00249376558603,3.406
"ISPD98_ibm09.hgr","ISPD98",2,638,638,0.00404524683497,0.49
"ISPD98_ibm09.hgr","ISPD98",4,1991,1991,0.00943890928159,0.918
"ISPD98_ibm09.hgr","ISPD98",8,3336,3336,0.00749063670412,1.341
"ISPD98_ibm09.hgr","ISPD98",16,4796,4796,0.00898741761534,1.809
"ISPD98_ibm09.hgr","ISPD98",32,7183,7183,0.00659077291791,2.229
"ISPD98_ibm09.hgr","ISPD98",64,10365,10365,0.0059880239521,2.64
"ISPD98_ibm09.hgr","ISPD98",128,14523,14523,0.00239234449761,3.219
"ISPD98_ibm10.hgr","ISPD98",2,1658,1658,0,0.73
"ISPD98_ibm10.hgr","ISPD98",4,3161,3161,0.00985136536467,1.266
"ISPD98_ibm10.hgr","ISPD98",8,5128,5128,0.00645235626224,1.92
"ISPD98_ibm10.hgr","ISPD98",16,7831,7831,0.00898617511521,2.72
"ISPD98_ibm10.hgr","ISPD98",32,11076,11076,0.00783410138249,3.338
"ISPD98_ibm10.hgr","ISPD98",64,16292,16292,0.00645161290323,4.06
"ISPD98_ibm10.hgr","ISPD98",128,21959,21959,0.0036832412523,4.784
"ISPD98_ibm11.hgr","ISPD98",2,1105,1105,0.0199835596247,0.57
"ISPD98_ibm11.hgr","ISPD98",4,2842,2842,0.017970521542,1.16
"ISPD98_ibm11.hgr","ISPD98",8,4319,4319,0.00385487528345,1.607
"ISPD98_ibm11.hgr","ISPD98",16,6440,6440,0.00408163265306,2.192
"ISPD98_ibm11.hgr","ISPD98",32,9583,9583,0.00408163265306,2.846
"ISPD98_ibm11.hgr","ISPD98",64,13646,13646,0.00725294650952,3.578
"ISPD98_ibm11.hgr","ISPD98",128,18428,18428,0.0054347826087,4.17
"ISPD98_ibm12.hgr","ISPD98",2,1988,1988,0.0192751421014,0.76
"ISPD98_ibm12.hgr","ISPD98",4,5081,5081,0.00973605717823,1.374
"ISPD98_ibm12.hgr","ISPD98",8,7017,7017,0.00967923466517,1.989
"ISPD98_ibm12.hgr","ISPD98",16,10599,10599,0.00652712131443,2.755
"ISPD98_ibm12.hgr","ISPD98",32,14157,14157,0.003600360036,3.525
"ISPD98_ibm12.hgr","ISPD98",64,19522,19522,0.00540054005401,4.312
"ISPD98_ibm12.hgr","ISPD98",128,26674,26674,0.00359712230216,4.997
"ISPD98_ibm13.hgr","ISPD98",2,891,891,0.00560570071259,0.695
"ISPD98_ibm13.hgr","ISPD98",4,2392,2392,0.00988123515439,1.371
"ISPD98_ibm13.hgr","ISPD98",8,4199,4199,0.00446555819477,2.314
