"graph","type","k","min_km1","avg_km1","avg_imbalance","avg_time"
"sat14_SAT_dat.k85-24_1_rule_2.cnf.dual.hgr","SAT14dual",32,13592,13959.2,0.02940502,315.78765
"sat14_SAT_dat.k85-24_1_rule_2.cnf.dual.hgr","SAT14dual",64,23987,24272.3,0.02949146,450.03915
"sat14_SAT_dat.k85-24_1_rule_2.cnf.dual.hgr","SAT14dual",128,39297,39534.1,0.0293974,723.97014
"sat14_SAT_dat.k85-24_1_rule_2.cnf.hgr","SAT14literal",2,1164,1165.6,0.0136541829,548.5486443
"sat14_SAT_dat.k85-24_1_rule_2.cnf.hgr","SAT14literal",4,3492,3496.4,0.0219153,554.255168
"sat14_SAT_dat.k85-24_1_rule_2.cnf.hgr","SAT14literal",8,8152,8468.5,0.02207071,568.049338
"sat14_SAT_dat.k85-24_1_rule_2.cnf.hgr","SAT14literal",16,19183,19341.4,0.02547021,586.854865
"sat14_SAT_dat.k85-24_1_rule_2.cnf.hgr","SAT14literal",32,45579,47045.9,0.02997782,624.14857
"sat14_SAT_dat.k85-24_1_rule_2.cnf.hgr","SAT14literal",64,71204,73523.3,0.02998254,663.77271
"sat14_SAT_dat.k85-24_1_rule_2.cnf.hgr","SAT14literal",128,133619,135184.3,0.0299613,1039.52391
"sat14_SAT_dat.k85-24_1_rule_2.cnf.primal.hgr","SAT14primal",2,1164,1170.6,0.012247527,249.6798578
"sat14_SAT_dat.k85-24_1_rule_2.cnf.primal.hgr","SAT14primal",4,3496,3511.6,0.010494051,256.381807
"sat14_SAT_dat.k85-24_1_rule_2.cnf.primal.hgr","SAT14primal",8,8164,8419.9,0.008116196,264.036237
"sat14_SAT_dat.k85-24_1_rule_2.cnf.primal.hgr","SAT14primal",16,19381,19837.5,0.017332978,281.913064
"sat14_SAT_dat.k85-24_1_rule_2.cnf.primal.hgr","SAT14primal",32,46345,46955.9,0.0299661,310.8248
"sat14_SAT_dat.k85-24_1_rule_2.cnf.primal.hgr","SAT14primal",64,71160,72852.9,0.0299847,339.47497
"sat14_SAT_dat.k85-24_1_rule_2.cnf.primal.hgr","SAT14primal",128,134656,136192.6,0.0299368,400.46485
"sat14_SAT_dat.k85-24_1_rule_3.cnf.dual.hgr","SAT14dual",2,580,583,0.013067636,110.409561
"sat14_SAT_dat.k85-24_1_rule_3.cnf.dual.hgr","SAT14dual",4,1744,1778.2,0.019231508,121.850812
"sat14_SAT_dat.k85-24_1_rule_3.cnf.dual.hgr","SAT14dual",8,4160,4203.2,0.02848789,149.747883
"sat14_SAT_dat.k85-24_1_rule_3.cnf.dual.hgr","SAT14dual",16,8932,9047.2,0.02911292,210.582635
"sat14_SAT_dat.k85-24_1_rule_3.cnf.dual.hgr","SAT14dual",32,13540,13926.2,0.02931607,315.43513
"sat14_SAT_dat.k85-24_1_rule_3.cnf.dual.hgr","SAT14dual",64,23625,24360.2,0.02946534,459.74081
"sat14_SAT_dat.k85-24_1_rule_3.cnf.dual.hgr","SAT14dual",128,39247,39650.2,0.02948278,822.01111
"sat14_SAT_dat.k85-24_1_rule_3.cnf.hgr","SAT14literal",2,1164,1165.4,0.020768067,625.3087339
"sat14_SAT_dat.k85-24_1_rule_3.cnf.hgr","SAT14literal",4,3492,3498.8,0.02272642,632.136149
"sat14_SAT_dat.k85-24_1_rule_3.cnf.hgr","SAT14literal",8,8148,8466.4,0.0215343,640.782118
"sat14_SAT_dat.k85-24_1_rule_3.cnf.hgr","SAT14literal",16,18945,19261.1,0.02546314,664.586696
"sat14_SAT_dat.k85-24_1_rule_3.cnf.hgr","SAT14literal",32,45960,46922.2,0.02996249,703.4696
"sat14_SAT_dat.k85-24_1_rule_3.cnf.hgr","SAT14literal",64,72292,74252.8,0.0299849,760.95131
"sat14_SAT_dat.k85-24_1_rule_3.cnf.hgr","SAT14literal",128,133919,134805,0.0299613,1203.81948
"sat14_SAT_dat.k85-24_1_rule_3.cnf.primal.hgr","SAT14primal",2,1164,1166,0.013348130549,289.8767593
"sat14_SAT_dat.k85-24_1_rule_3.cnf.primal.hgr","SAT14primal",4,3496,3510.2,0.014630885,294.812736
"sat14_SAT_dat.k85-24_1_rule_3.cnf.primal.hgr","SAT14primal",8,8156,8488.2,0.009514894,303.6172
"sat14_SAT_dat.k85-24_1_rule_3.cnf.primal.hgr","SAT14primal",16,19588,19817.6,0.02142042,321.349568
"sat14_SAT_dat.k85-24_1_rule_3.cnf.primal.hgr","SAT14primal",32,46282,47089.1,0.02997073,350.20163
"sat14_SAT_dat.k85-24_1_rule_3.cnf.primal.hgr","SAT14primal",64,70504,72250.6,0.02998005,379.41383
"sat14_SAT_dat.k85-24_1_rule_3.cnf.primal.hgr","SAT14primal",128,134645,136065.2,0.0299368,428.05693
"sat14_SAT_dat.k90.debugged.cnf.dual.hgr","SAT14dual",2,580,591.6,0.0106394261,113.603389
"sat14_SAT_dat.k90.debugged.cnf.dual.hgr","SAT14dual",4,1743,1751,0.02341832,123.946754
"sat14_SAT_dat.k90.debugged.cnf.dual.hgr","SAT14dual",8,4091,4124.9,0.02524172,150.82265
"sat14_SAT_dat.k90.debugged.cnf.dual.hgr","SAT14dual",16,9028,9098.9,0.0284541,215.684893
"sat14_SAT_dat.k90.debugged.cnf.dual.hgr","SAT14dual",32,13777,14108.2,0.02979555,325.15691
"sat14_SAT_dat.k90.debugged.cnf.dual.hgr","SAT14dual",64,23684,24020,0.02957775,455.94617
"sat14_SAT_dat.k90.debugged.cnf.dual.hgr","SAT14dual",128,39883,40440.7,0.02935906,774.07984
"sat14_SAT_dat.k90.debugged.cnf.hgr","SAT14literal",2,1164,1164.6,0.019912091,664.2962112
"sat14_SAT_dat.k90.debugged.cnf.hgr","SAT14literal",4,3492,3494.2,0.01739643,669.719137
"sat14_SAT_dat.k90.debugged.cnf.hgr","SAT14literal",8,8747,9160.3,0.016147923,681.42946
"sat14_SAT_dat.k90.debugged.cnf.hgr","SAT14literal",16,20243,20628.5,0.02955543,709.902269
"sat14_SAT_dat.k90.debugged.cnf.hgr","SAT14literal",32,41012,42118.2,0.02993608,749.63738
"sat14_SAT_dat.k90.debugged.cnf.hgr","SAT14literal",64,69860,71236.1,0.0299706,789.53262
"sat14_SAT_dat.k90.debugged.cnf.hgr","SAT14literal",128,140852,141498.8,0.0299751,1250.92864
"sat14_SAT_dat.k90.debugged.cnf.primal.hgr","SAT14primal",2,1164,1167.2,0.016313317,215.7132839
"sat14_SAT_dat.k90.debugged.cnf.primal.hgr","SAT14primal",4,3492,3624.5,0.022264807,220.629155
"sat14_SAT_dat.k90.debugged.cnf.primal.hgr","SAT14primal",8,8757,9118.2,0.02964855,229.596252
"sat14_SAT_dat.k90.debugged.cnf.primal.hgr","SAT14primal",16,19237,19953.5,0.02965003,247.1574
"sat14_SAT_dat.k90.debugged.cnf.primal.hgr","SAT14primal",32,38810,39834.8,0.02993526,274.29724
"sat14_SAT_dat.k90.debugged.cnf.primal.hgr","SAT14primal",64,69747,70751.9,0.0298622,330.84858
"sat14_SAT_dat.k90.debugged.cnf.primal.hgr","SAT14primal",128,141753,142604.8,0.029928,449.50898
"sat14_SAT_dat.k95-24_1_rule_3.cnf.dual.hgr","SAT14dual",2,580,581.8,0.013176085,117.865009
"sat14_SAT_dat.k95-24_1_rule_3.cnf.dual.hgr","SAT14dual",4,1743,1748.8,0.01982194,129.889255
"sat14_SAT_dat.k95-24_1_rule_3.cnf.dual.hgr","SAT14dual",8,4065,4089.9,0.02228183,156.590548
"sat14_SAT_dat.k95-24_1_rule_3.cnf.dual.hgr","SAT14dual",16,8740,8868,0.029148,216.576177
"sat14_SAT_dat.k95-24_1_rule_3.cnf.dual.hgr","SAT14dual",32,13644,14148.3,0.02779447,327.69489
"sat14_SAT_dat.k95-24_1_rule_3.cnf.dual.hgr","SAT14dual",64,22744,23576.6,0.02827728,481.84281
"sat14_SAT_dat.k95-24_1_rule_3.cnf.dual.hgr","SAT14dual",128,41023,41248.7,0.0296747,817.08518
"sat14_SAT_dat.k95-24_1_rule_3.cnf.hgr","SAT14literal",2,1164,1167.2,0.015356508,705.96239
"sat14_SAT_dat.k95-24_1_rule_3.cnf.hgr","SAT14literal",4,3492,3583.1,0.0143896,713.98836
"sat14_SAT_dat.k95-24_1_rule_3.cnf.hgr","SAT14literal",8,8148,8392.2,0.02540503,723.493863
"sat14_SAT_dat.k95-24_1_rule_3.cnf.hgr","SAT14literal",16,17468,18850.8,0.0278526,751.651579
"sat14_SAT_dat.k95-24_1_rule_3.cnf.hgr","SAT14literal",32,38734,40726.8,0.02882252,798.2227
"sat14_SAT_dat.k95-24_1_rule_3.cnf.hgr","SAT14literal",64,68232,70797.4,0.02990299,848.68794
"sat14_SAT_dat.k95-24_1_rule_3.cnf.hgr","SAT14literal",128,143038,144651.6,0.0299873,1038.55034
"sat14_SAT_dat.k95-24_1_rule_3.cnf.primal.hgr","SAT14primal",2,1164,1164.4,0.0171514017,232.1357669
"sat14_SAT_dat.k95-24_1_rule_3.cnf.primal.hgr","SAT14primal",4,3496,3517.2,0.02310309,238.40738
"sat14_SAT_dat.k95-24_1_rule_3.cnf.primal.hgr","SAT14primal",8,8520,9029.9,0.0229179,247.615936
"sat14_SAT_dat.k95-24_1_rule_3.cnf.primal.hgr","SAT14primal",16,19686,20360.8,0.02898756,265.291376
"sat14_SAT_dat.k95-24_1_rule_3.cnf.primal.hgr","SAT14primal",32,41013,43388.4,0.02988696,295.33844
"sat14_SAT_dat.k95-24_1_rule_3.cnf.primal.hgr","SAT14primal",64,71795,75311.3,0.02994101,328.48694
"sat14_SAT_dat.k95-24_1_rule_3.cnf.primal.hgr","SAT14primal",128,143008,144258.8,0.0299202,376.32485
"sat14_slp-synthesis-aes-top29.cnf.dual.hgr","SAT14dual",2,1158,1244.3,0.02964188,8.7272861
"sat14_slp-synthesis-aes-top29.cnf.dual.hgr","SAT14dual",4,2821,2903.6,0.02679619,27.625813
"sat14_slp-synthesis-aes-top29.cnf.dual.hgr","SAT14dual",8,4609,4786,0.02963442,41.102357
"sat14_slp-synthesis-aes-top29.cnf.dual.hgr","SAT14dual",16,6836,6969.5,0.02988006,60.928279
"sat14_slp-synthesis-aes-top29.cnf.dual.hgr","SAT14dual",32,8772,9083.4,0.02979396,95.776788
"sat14_slp-synthesis-aes-top29.cnf.dual.hgr","SAT14dual",64,11466,11704.4,0.0297908,177.69866
"sat14_slp-synthesis-aes-top29.cnf.dual.hgr","SAT14dual",128,15456,15676.5,0.0299958,312.78308
"sat14_slp-synthesis-aes-top29.cnf.hgr","SAT14literal",2,2603,2641.6,0.01957304265,25.319219
"sat14_slp-synthesis-aes-top29.cnf.hgr","SAT14literal",4,11819,11931.2,0.014532941,28.842416
"sat14_slp-synthesis-aes-top29.cnf.hgr","SAT14literal",8,19220,23552.7,0.02983155,36.25912
"sat14_slp-synthesis-aes-top29.cnf.hgr","SAT14literal",16,34282,37693.7,0.02992838,44.097918
"sat14_slp-synthesis-aes-top29.cnf.hgr","SAT14literal",32,46975,49307.4,0.02992588,60.1552
"sat14_slp-synthesis-aes-top29.cnf.hgr","SAT14literal",64,58584,60069.8,0.0299764,73.56307
"sat14_slp-synthesis-aes-top29.cnf.hgr","SAT14literal",128,66958,68988.4,0.0296296,84.10859
"sat14_slp-synthesis-aes-top29.cnf.primal.hgr","SAT14primal",2,2691,3262.6,0.027846921,17.2138893
"sat14_slp-synthesis-aes-top29.cnf.primal.hgr","SAT14primal",4,11658,12271.6,0.022959974,19.821992
"sat14_slp-synthesis-aes-top29.cnf.primal.hgr","SAT14primal",8,20766,21718.8,0.0299789,22.678444
"sat14_slp-synthesis-aes-top29.cnf.primal.hgr","SAT14primal",16,31574,33473.5,0.0299764,27.405281
"sat14_slp-synthesis-aes-top29.cnf.primal.hgr","SAT14primal",32,45323,46227.4,0.0299764,34.982184
"sat14_slp-synthesis-aes-top29.cnf.primal.hgr","SAT14primal",64,55506,57091.8,0.0296296,42.405222
"sat14_slp-synthesis-aes-top29.cnf.primal.hgr","SAT14primal",128,68370,70608.2,0.0296097,55.43914
"sat14_transport-transport-city-sequential-25nodes-1000size-3degree-100mindistance-3trucks-10packages-2008seed.030-NOTKNOWN.cnf.dual.hgr","SAT14dual",2,370,370,0,90.16397
"sat14_transport-transport-city-sequential-25nodes-1000size-3degree-100mindistance-3trucks-10packages-2008seed.030-NOTKNOWN.cnf.dual.hgr","SAT14dual",4,4151,4237.2,0.02772762,255.406722
"sat14_transport-transport-city-sequential-25nodes-1000size-3degree-100mindistance-3trucks-10packages-2008seed.030-NOTKNOWN.cnf.dual.hgr","SAT14dual",8,8871,9288.8,0.02998427,857.464514
"sat14_transport-transport-city-sequential-25nodes-1000size-3degree-100mindistance-3trucks-10packages-2008seed.030-NOTKNOWN.cnf.dual.hgr","SAT14dual",16,13770,15045.9,0.029995,1569.88497
"sat14_transport-transport-city-sequential-25nodes-1000size-3degree-100mindistance-3trucks-10packages-2008seed.030-NOTKNOWN.cnf.dual.hgr","SAT14dual",32,18743,20803,0.0299868,2887.79566
"sat14_transport-transport-city-sequential-25nodes-1000size-3degree-100mindistance-3trucks-10packages-2008seed.030-NOTKNOWN.cnf.dual.hgr","SAT14dual",64,116281,118089,0.02994374,11425.26702
"sat14_transport-transport-city-sequential-25nodes-1000size-3degree-100mindistance-3trucks-10packages-2008seed.030-NOTKNOWN.cnf.hgr","SAT14literal",2,14223,15046.6,0.02500976,331.917196
"sat14_transport-transport-city-sequential-25nodes-1000size-3degree-100mindistance-3trucks-10packages-2008seed.030-NOTKNOWN.cnf.hgr","SAT14literal",4,40750,44933.1,0.02970205,1259.083372
"sat14_transport-transport-city-sequential-25nodes-1000size-3degree-100mindistance-3trucks-10packages-2008seed.030-NOTKNOWN.cnf.hgr","SAT14literal",8,99904,103491.1,0.02994057,2046.382757
"sat14_transport-transport-city-sequential-25nodes-1000size-3degree-100mindistance-3trucks-10packages-2008seed.030-NOTKNOWN.cnf.hgr","SAT14literal",16,196753,203921.6,0.0299814,5389.84232
"sat14_transport-transport-city-sequential-25nodes-1000size-3degree-100mindistance-3trucks-10packages-2008seed.030-NOTKNOWN.cnf.hgr","SAT14literal",32,310504,313878.6,0.0299814,5611.31686
"sat14_transport-transport-city-sequential-25nodes-1000size-3degree-100mindistance-3trucks-10packages-2008seed.030-NOTKNOWN.cnf.hgr","SAT14literal",64,408843,412800.9,0.0299347,4733.14606
"sat14_transport-transport-city-sequential-25nodes-1000size-3degree-100mindistance-3trucks-10packages-2008seed.030-NOTKNOWN.cnf.hgr","SAT14literal",128,566549,571395.3,0.0299347,2278.87789
"sat14_transport-transport-city-sequential-25nodes-1000size-3degree-100mindistance-3trucks-10packages-2008seed.030-NOTKNOWN.cnf.primal.hgr","SAT14primal",2,13766,19519.5,0.018152872,91.233549
"sat14_transport-transport-city-sequential-25nodes-1000size-3degree-100mindistance-3trucks-10packages-2008seed.030-NOTKNOWN.cnf.primal.hgr","SAT14primal",4,45336,53257.3,0.02703401,121.541218
"sat14_transport-transport-city-sequential-25nodes-1000size-3degree-100mindistance-3trucks-10packages-2008seed.030-NOTKNOWN.cnf.primal.hgr","SAT14primal",8,111345,128944.4,0.0299874,187.363658
"sat14_transport-transport-city-sequential-25nodes-1000size-3degree-100mindistance-3trucks-10packages-2008seed.030-NOTKNOWN.cnf.primal.hgr","SAT14primal",16,237663,247159.5,0.0299867,283.83968
"sat14_transport-transport-city-sequential-25nodes-1000size-3degree-100mindistance-3trucks-10packages-2008seed.030-NOTKNOWN.cnf.primal.hgr","SAT14primal",32,411246,422023.4,0.0299867,697.14502
"sat14_transport-transport-city-sequential-25nodes-1000size-3degree-100mindistance-3trucks-10packages-2008seed.030-NOTKNOWN.cnf.primal.hgr","SAT14primal",64,590143,616592.9,0.0298956,978.16754
"sat14_transport-transport-city-sequential-25nodes-1000size-3degree-100mindistance-3trucks-10packages-2008seed.030-NOTKNOWN.cnf.primal.hgr","SAT14primal",128,777319,795515.3,0.0297135,1439.85446
"sat14_transport-transport-city-sequential-25nodes-1000size-3degree-100mindistance-3trucks-10packages-2008seed.050-NOTKNOWN.cnf.dual.hgr","SAT14dual",2,370,370,0,150.4348704
"sat14_transport-transport-city-sequential-25nodes-1000size-3degree-100mindistance-3trucks-10packages-2008seed.050-NOTKNOWN.cnf.dual.hgr","SAT14dual",4,2072,2229.6,0.02942821,399.494009
"sat14_transport-transport-city-sequential-25nodes-1000size-3degree-100mindistance-3trucks-10packages-2008seed.050-NOTKNOWN.cnf.dual.hgr","SAT14dual",8,9538,10477.3,0.02434651,708.16085
"sat14_transport-transport-city-sequential-25nodes-1000size-3degree-100mindistance-3trucks-10packages-2008seed.050-NOTKNOWN.cnf.dual.hgr","SAT14dual",16,16392,17061.2,0.0292748,1103.22406
"sat14_transport-transport-city-sequential-25nodes-1000size-3degree-100mindistance-3trucks-10packages-2008seed.050-NOTKNOWN.cnf.dual.hgr","SAT14dual",32,61935,63558.2,0.02921525,2468.66642
"sat14_transport-transport-city-sequential-25nodes-1000size-3degree-100mindistance-3trucks-10packages-2008seed.050-NOTKNOWN.cnf.dual.hgr","SAT14dual",64,104039,106914.1,0.02999011,10422.07636
"sat14_transport-transport-city-sequential-25nodes-1000size-3degree-100mindistance-3trucks-10packages-2008seed.050-NOTKNOWN.cnf.dual.hgr","SAT14dual",128,232359,234370.9,0.02996029,23318.944
"sat14_transport-transport-city-sequential-25nodes-1000size-3degree-100mindistance-3trucks-10packages-2008seed.050-NOTKNOWN.cnf.hgr","SAT14literal",2,13016,14046.5,0.022222842,411.4408047
"sat14_transport-transport-city-sequential-25nodes-1000size-3degree-100mindistance-3trucks-10packages-2008seed.050-NOTKNOWN.cnf.hgr","SAT14literal",4,40544,44380.3,0.02923136,1128.175735
"sat14_transport-transport-city-sequential-25nodes-1000size-3degree-100mindistance-3trucks-10packages-2008seed.050-NOTKNOWN.cnf.hgr","SAT14literal",8,101249,104165.7,0.02996161,2747.06297
"sat14_transport-transport-city-sequential-25nodes-1000size-3degree-100mindistance-3trucks-10packages-2008seed.050-NOTKNOWN.cnf.hgr","SAT14literal",16,207012,218480.4,0.02998542,5492.10613
"sat14_transport-transport-city-sequential-25nodes-1000size-3degree-100mindistance-3trucks-10packages-2008seed.050-NOTKNOWN.cnf.hgr","SAT14literal",32,394852,402018.5,0.0299755,10720.02603
"sat14_transport-transport-city-sequential-25nodes-1000size-3degree-100mindistance-3trucks-10packages-2008seed.050-NOTKNOWN.cnf.hgr","SAT14literal",64,590369,600003.7,0.0299483,12516.16394
"sat14_transport-transport-city-sequential-25nodes-1000size-3degree-100mindistance-3trucks-10packages-2008seed.050-NOTKNOWN.cnf.hgr","SAT14literal",128,792375,801642.9,0.0299466,8230.68273
"sat14_transport-transport-city-sequential-25nodes-1000size-3degree-100mindistance-3trucks-10packages-2008seed.050-NOTKNOWN.cnf.primal.hgr","SAT14primal",4,42649,56086,0.0285714,209.402202
"sat14_transport-transport-city-sequential-25nodes-1000size-3degree-100mindistance-3trucks-10packages-2008seed.050-NOTKNOWN.cnf.primal.hgr","SAT14primal",8,111269,128548.6,0.02879175,339.229134
"sat14_transport-transport-city-sequential-25nodes-1000size-3degree-100mindistance-3trucks-10packages-2008seed.050-NOTKNOWN.cnf.primal.hgr","SAT14primal",32,513520,528816.5,0.0299989,1201.07369
"sat14_transport-transport-city-sequential-25nodes-1000size-3degree-100mindistance-3trucks-10packages-2008seed.050-NOTKNOWN.cnf.primal.hgr","SAT14primal",64,849884,864148.2,0.0299458,1936.93854
"sat14_UCG-15-10p0.cnf.dual.hgr","SAT14dual",2,809,854.7,0.02836473,13.5058452
"sat14_UCG-15-10p0.cnf.dual.hgr","SAT14dual",4,1918,1958.6,0.02775601,16.11767
"sat14_UCG-15-10p0.cnf.dual.hgr","SAT14dual",8,3895,4124.5,0.02861687,24.136415
"sat14_UCG-15-10p0.cnf.dual.hgr","SAT14dual",16,7142,7214.8,0.02407857,41.54007
"sat14_UCG-15-10p0.cnf.dual.hgr","SAT14dual",32,10492,10549.2,0.02451245,57.471288
"sat14_UCG-15-10p0.cnf.dual.hgr","SAT14dual",64,15403,15621.8,0.02666539,78.06343
"sat14_UCG-15-10p0.cnf.dual.hgr","SAT14dual",128,22031,22125.1,0.02836237,114.05525
"sat14_UCG-15-10p0.cnf.hgr","SAT14literal",2,4157,4744.6,0.024620687,28.2385636
"sat14_UCG-15-10p0.cnf.hgr","SAT14literal",4,12795,13149,0.02487155,34.532085
"sat14_UCG-15-10p0.cnf.hgr","SAT14literal",8,18976,19374.1,0.02593625,38.775137
"sat14_UCG-15-10p0.cnf.hgr","SAT14literal",16,24506,25061.6,0.02801348,44.71591
"sat14_UCG-15-10p0.cnf.hgr","SAT14literal",32,33103,33503.1,0.029943,52.6312
"sat14_UCG-15-10p0.cnf.hgr","SAT14literal",64,47474,48120,0.0298603,64.71404
"sat14_UCG-15-10p0.cnf.hgr","SAT14literal",128,76833,77333.4,0.0298555,82.07482
"sat14_UCG-15-10p0.cnf.primal.hgr","SAT14primal",2,4469,4813.1,0.02837274,15.9758999
"sat14_UCG-15-10p0.cnf.primal.hgr","SAT14primal",4,12529,12828.4,0.02547867,19.71137
"sat14_UCG-15-10p0.cnf.primal.hgr","SAT14primal",8,20245,20854.2,0.0292257,24.616242
"sat14_UCG-15-10p0.cnf.primal.hgr","SAT14primal",16,27994,28405.4,0.02960584,28.611941
"sat14_UCG-15-10p0.cnf.primal.hgr","SAT14primal",32,38362,39338.7,0.02984425,34.6414
"sat14_UCG-15-10p0.cnf.primal.hgr","SAT14primal",64,58187,59313.7,0.0298555,42.43286
"sat14_UCG-15-10p0.cnf.primal.hgr","SAT14primal",128,102575,103578.4,0.029525,58.18924
"sat14_UCG-15-10p1.cnf.dual.hgr","SAT14dual",2,814,876.3,0.02804708,14.2260322
"sat14_UCG-15-10p1.cnf.dual.hgr","SAT14dual",4,1990,2057.9,0.02861903,17.655056
"sat14_UCG-15-10p1.cnf.dual.hgr","SAT14dual",8,4134,4215.7,0.02765318,25.701829
"sat14_UCG-15-10p1.cnf.dual.hgr","SAT14dual",16,7241,7311.9,0.02164767,43.054771
"sat14_UCG-15-10p1.cnf.dual.hgr","SAT14dual",32,10412,10583.3,0.02349691,59.230988
"sat14_UCG-15-10p1.cnf.dual.hgr","SAT14dual",64,15422,15680.5,0.02694963,83.59794
"sat14_UCG-15-10p1.cnf.dual.hgr","SAT14dual",128,21880,22064.4,0.02879568,134.66033
"sat14_UCG-15-10p1.cnf.hgr","SAT14literal",2,4825,5218.2,0.0181772245,27.1812838
"sat14_UCG-15-10p1.cnf.hgr","SAT14literal",4,13914,14038.3,0.022764551,33.284392
"sat14_UCG-15-10p1.cnf.hgr","SAT14literal",8,19500,19815,0.02396551,37.414897
"sat14_UCG-15-10p1.cnf.hgr","SAT14literal",16,24631,25257.2,0.02774689,43.608139
"sat14_UCG-15-10p1.cnf.hgr","SAT14literal",32,33004,33750.5,0.0299656,51.65436
"sat14_UCG-15-10p1.cnf.hgr","SAT14literal",64,46846,47719.9,0.0299152,63.60033
"sat14_UCG-15-10p1.cnf.hgr","SAT14literal",128,76491,76984.3,0.0297505,80.39383
"sat14_UCG-15-10p1.cnf.primal.hgr","SAT14primal",2,4852,5187.1,0.02692345,16.4342783
"sat14_UCG-15-10p1.cnf.primal.hgr","SAT14primal",4,13531,13924.2,0.02686746,20.854215
"sat14_UCG-15-10p1.cnf.primal.hgr","SAT14primal",8,21138,21418.9,0.02891884,25.005676
"sat14_UCG-15-10p1.cnf.primal.hgr","SAT14primal",16,28283,28739.5,0.02952563,29.388344
"sat14_UCG-15-10p1.cnf.primal.hgr","SAT14primal",32,38942,39747.5,0.0299152,34.79242
"sat14_UCG-15-10p1.cnf.primal.hgr","SAT14primal",64,58667,59707.3,0.0297505,42.96282
"sat14_UCG-15-10p1.cnf.primal.hgr","SAT14primal",128,103229,104145.3,0.0294306,58.55084
"sat14_UCG-20-5p0.cnf.dual.hgr","SAT14dual",2,1199,1268.3,0.02239254,17.8009856
"sat14_UCG-20-5p0.cnf.dual.hgr","SAT14dual",4,2732,2954.5,0.02680058,24.421291
"sat14_UCG-20-5p0.cnf.dual.hgr","SAT14dual",8,4865,5025,0.02329425,35.234241
"sat14_UCG-20-5p0.cnf.dual.hgr","SAT14dual",16,8062,8118.3,0.0206899,54.078354
"sat14_UCG-20-5p0.cnf.dual.hgr","SAT14dual",32,11118,11332.6,0.02453709,71.704906
"sat14_UCG-20-5p0.cnf.dual.hgr","SAT14dual",64,16059,16377.6,0.0272185,93.28405
"sat14_UCG-20-5p0.cnf.dual.hgr","SAT14dual",128,23295,23427,0.02896916,130.19212
"sat14_UCG-20-5p0.cnf.hgr","SAT14literal",2,7472,7853.1,0.0158544254,38.4448424
"sat14_UCG-20-5p0.cnf.hgr","SAT14literal",4,16167,16446.8,0.02370385,44.527603
"sat14_UCG-20-5p0.cnf.hgr","SAT14literal",8,21496,22008.2,0.02548133,49.053707
"sat14_UCG-20-5p0.cnf.hgr","SAT14literal",16,27422,27939,0.02900906,55.194539
"sat14_UCG-20-5p0.cnf.hgr","SAT14literal",32,33537,35991,0.0299922,63.28754
"sat14_UCG-20-5p0.cnf.hgr","SAT14literal",64,49538,51421,0.0299188,76.65409
"sat14_UCG-20-5p0.cnf.hgr","SAT14literal",128,79253,80242.6,0.0299145,97.28712
"sat14_UCG-20-5p0.cnf.primal.hgr","SAT14primal",2,7450,7798.6,0.02453202,19.6702144
"sat14_UCG-20-5p0.cnf.primal.hgr","SAT14primal",4,16829,17141.9,0.02550806,24.938485
"sat14_UCG-20-5p0.cnf.primal.hgr","SAT14primal",8,23376,23652.7,0.0272316,28.585171
"sat14_UCG-20-5p0.cnf.primal.hgr","SAT14primal",16,30202,30792.3,0.02969298,33.338677
"sat14_UCG-20-5p0.cnf.primal.hgr","SAT14primal",32,41293,42266.7,0.0299188,38.78843
"sat14_UCG-20-5p0.cnf.primal.hgr","SAT14primal",64,60977,62289.3,0.0299145,48.01799
"sat14_UCG-20-5p0.cnf.primal.hgr","SAT14primal",128,97222,99406.9,0.0296296,64.73961
"sat14_UR-15-10p1.cnf.dual.hgr","SAT14dual",2,1598,2125.9,0.010638546,19.4228248
"sat14_UR-15-10p1.cnf.dual.hgr","SAT14dual",4,3321,3633.7,0.015596536,25.649169
"sat14_UR-15-10p1.cnf.dual.hgr","SAT14dual",8,5468,5566.6,0.02362087,40.30746
"sat14_UR-15-10p1.cnf.dual.hgr","SAT14dual",16,7476,7540.2,0.0234223,60.295259
"sat14_UR-15-10p1.cnf.dual.hgr","SAT14dual",32,10001,10255.1,0.02650549,86.831113
"sat14_UR-15-10p1.cnf.dual.hgr","SAT14dual",64,14825,15071.3,0.02835165,98.92991
"sat14_UR-15-10p1.cnf.dual.hgr","SAT14dual",128,21306,21433.5,0.02915986,119.35306
"sat14_UR-15-10p1.cnf.hgr","SAT14literal",2,8851,9125.5,0.01688584111,28.4012914
"sat14_UR-15-10p1.cnf.hgr","SAT14literal",4,16557,17110.8,0.02098442,32.455503
"sat14_UR-15-10p1.cnf.hgr","SAT14literal",8,23094,23588.8,0.023056462,36.664706
"sat14_UR-15-10p1.cnf.hgr","SAT14literal",16,28391,29230.3,0.028088,42.8052
"sat14_UR-15-10p1.cnf.hgr","SAT14literal",32,36170,37352.3,0.029792,60.47736
"sat14_UR-15-10p1.cnf.hgr","SAT14literal",64,51613,52199,0.02992,64.24895
"sat14_UR-15-10p1.cnf.hgr","SAT14literal",128,78544,79876.3,0.02976,82.94225
"sat14_UR-15-10p1.cnf.primal.hgr","SAT14primal",2,8848,9303.5,0.017254349,16.8188917
"sat14_UR-15-10p1.cnf.primal.hgr","SAT14primal",4,17567,18264.9,0.0250725,21.29668
